bar_index,date,open,high,low,close,upper_boundary,lower_boundary,go_long_signal,go_short_signal,pending_signal,action_executed,execution_price,reason,position_size,position_avg_price,equity,unrealized_pnl,total_equity
18,2014-01-18,697.390000,773.780000,672.590000,756.170000,,,False,False,,HOLD,,,0.000000,0.000000,100000.000000,0.000000,100000.000000
19,2014-01-19,744.070000,758.100000,685.310000,697.710000,,,False,False,,HOLD,,,0.000000,0.000000,100000.000000,0.000000,100000.000000
20,2014-01-20,688.170000,706.980000,648.990000,665.730000,1069.695000,306.645000,False,False,,HOLD,,,0.000000,0.000000,100000.000000,0.000000,100000.000000
21,2014-01-21,658.290000,713.580000,654.190000,705.560000,720.685000,595.895000,False,False,,HOLD,,,0.000000,0.000000,100000.000000,0.000000,100000.000000
22,2014-01-22,710.450000,740.930000,686.020000,721.570000,772.845000,648.055000,False,False,,HOLD,,,0.000000,0.000000,100000.000000,0.000000,100000.000000
23,2014-01-23,721.480000,740.950000,655.360000,668.450000,783.875000,659.085000,False,True,SHORT,HOLD,,,0.000000,0.000000,100000.000000,0.000000,100000.000000
24,2014-01-24,655.460000,780.240000,635.860000,757.770000,717.855000,593.065000,True,False,REVERSE_TO_LONG,SHORT_ENTRY,655.460000,Short Entry,-151.038965,655.460000,99901.000000,-15452.796509,84448.203491
25,2014-01-25,762.730000,783.580000,671.150000,687.400000,834.920000,690.540000,False,True,REVERSE_TO_SHORT,LONG_ENTRY,762.730000,Reverse to Long,108.489255,762.730000,83501.100265,-8172.495611,75328.604653
26,2014-01-26,693.140000,758.080000,673.810000,747.720000,767.000000,619.280000,False,False,,SHORT_ENTRY,693.140000,Reverse to Short,-108.372585,693.140000,75801.017364,-5914.975675,69886.041688
27,2014-01-27,756.130000,771.660000,713.210000,726.820000,829.990000,682.270000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,-3649.988654,72151.028709
28,2014-01-28,738.180000,753.590000,703.410000,723.330000,812.040000,664.320000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,-3271.768333,72529.249030
29,2014-01-29,724.330000,752.570000,690.480000,704.100000,798.190000,650.470000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,-1187.763529,74613.253835
30,2014-01-30,713.060000,734.190000,697.370000,721.240000,786.920000,639.200000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,-3045.269631,72755.747732
31,2014-01-31,707.940000,740.180000,696.140000,721.380000,781.800000,634.080000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,-3060.441793,72740.575570
32,2014-02-01,724.800000,737.980000,686.940000,710.040000,798.660000,650.940000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,-1831.496682,73969.520681
33,2014-02-02,705.270000,735.190000,694.520000,726.060000,779.130000,631.410000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,-3567.625490,72233.391874
34,2014-02-03,729.740000,752.470000,675.440000,691.410000,803.600000,655.880000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,187.484572,75988.501935
35,2014-02-04,694.850000,727.500000,680.050000,716.180000,768.710000,620.990000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,-2496.904353,73304.113011
36,2014-02-05,720.080000,748.590000,710.340000,731.270000,793.940000,646.220000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,-4132.246656,71668.770707
37,2014-02-06,732.440000,742.270000,660.710000,672.060000,806.300000,658.580000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,2284.494086,78085.511450
38,2014-02-07,675.820000,698.190000,639.450000,663.870000,749.680000,601.960000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,3172.065555,78973.082919
39,2014-02-08,663.050000,703.390000,644.040000,685.230000,736.910000,589.190000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,857.227145,76658.244509
40,2014-02-09,685.650000,750.520000,677.010000,734.070000,759.510000,611.790000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,-4435.689894,71365.327470
41,2014-02-10,741.340000,770.740000,660.140000,688.600000,815.200000,667.480000,False,True,,HOLD,,,-108.372585,693.140000,75801.017364,492.011535,76293.028898
42,2014-02-11,685.010000,722.520000,675.800000,718.800000,758.870000,611.150000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,-2780.840525,73020.176839
43,2014-02-12,709.530000,719.990000,657.130000,666.110000,783.390000,635.670000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,2929.310966,78730.328329
44,2014-02-13,672.650000,713.400000,662.670000,700.300000,746.510000,598.790000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,-775.947707,75025.069657
45,2014-02-14,702.420000,712.200000,679.340000,686.230000,774.485000,630.355000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,748.854561,76549.871924
46,2014-02-15,699.170000,706.780000,664.340000,671.160000,765.275000,633.065000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,2382.029413,78183.046776
47,2014-02-16,672.380000,681.660000,665.440000,675.310000,738.485000,606.275000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,1932.283186,77733.300550
48,2014-02-17,684.150000,704.190000,631.960000,644.910000,749.795000,618.505000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,5226.809762,81027.827126
49,2014-02-18,644.390000,692.380000,637.830000,680.060000,713.780000,575.000000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,1417.513408,77218.530772
50,2014-02-19,681.890000,690.450000,667.180000,670.940000,751.280000,612.500000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,2405.871381,78206.888745
51,2014-02-20,670.070000,695.630000,663.250000,691.220000,739.460000,600.680000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,208.075363,76009.092726
52,2014-02-21,699.500000,720.640000,644.020000,663.430000,768.890000,630.110000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,3219.749493,79020.766856
53,2014-02-22,656.030000,718.360000,647.380000,710.530000,725.420000,586.640000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,-1884.599249,73916.418115
54,2014-02-23,713.070000,726.110000,678.010000,691.930000,782.460000,643.680000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,131.130828,75932.148191
55,2014-02-24,697.670000,711.580000,655.210000,665.180000,767.060000,628.280000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,3030.097469,78831.114833
56,2014-02-25,654.050000,701.490000,626.540000,672.320000,723.440000,584.660000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,2256.317214,78057.334578
57,2014-02-26,672.050000,716.000000,662.320000,708.270000,744.150000,599.950000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,-1639.677207,74161.340156
58,2014-02-27,710.210000,732.950000,678.190000,711.190000,782.310000,638.110000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,-1956.125155,73844.892209
59,2014-02-28,718.220000,731.550000,665.700000,680.150000,790.320000,646.120000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,1407.759876,77208.777239
60,2014-03-01,688.590000,700.250000,678.940000,688.580000,760.690000,616.490000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,494.178986,76295.196350
61,2014-03-02,702.320000,720.180000,673.110000,693.770000,774.420000,630.220000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,-68.274728,75732.742635
62,2014-03-03,691.690000,702.010000,673.500000,677.730000,744.895000,638.485000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,1670.021531,77471.038895
63,2014-03-04,680.650000,701.360000,665.930000,688.170000,733.855000,627.445000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,538.611746,76339.629110
64,2014-03-05,699.090000,717.500000,647.470000,674.880000,752.295000,645.885000,False,False,,HOLD,,,-108.372585,693.140000,75801.017364,1978.883397,77779.900761
65,2014-03-06,684.010000,707.170000,629.720000,648.680000,737.215000,630.805000,False,True,,HOLD,,,-108.372585,693.140000,75801.017364,4818.245118,80619.262481
66,2014-03-07,637.240000,697.980000,622.960000,676.600000,690.445000,584.035000,True,False,REVERSE_TO_LONG,HOLD,,,-108.372585,693.140000,75801.017364,1792.482552,77593.499915
67,2014-03-08,687.530000,707.860000,647.130000,665.550000,742.525000,632.535000,False,False,,LONG_ENTRY,687.530000,Reverse to Long,109.916852,687.530000,76258.907027,-2415.972411,73842.934617
68,2014-03-09,658.760000,716.520000,641.330000,704.390000,713.755000,603.765000,True,False,,HOLD,,,109.916852,687.530000,76258.907027,1853.198128,78112.105155
69,2014-03-10,711.920000,715.400000,701.090000,707.990000,766.915000,656.925000,False,False,,HOLD,,,109.916852,687.530000,76258.907027,2248.898796,78507.805823
70,2014-03-11,699.960000,708.480000,685.210000,691.460000,754.955000,644.965000,False,False,,HOLD,,,109.916852,687.530000,76258.907027,431.973229,76690.880257
71,2014-03-12,683.460000,696.350000,615.020000,638.900000,738.455000,628.465000,False,True,REVERSE_TO_SHORT,HOLD,,,109.916852,687.530000,76258.907027,-5345.256522,70913.650506
72,2014-03-13,630.650000,685.080000,614.670000,661.360000,689.615000,571.685000,False,False,,SHORT_ENTRY,630.650000,Reverse to Short,-109.788539,630.650000,69868.279270,-3371.606038,66496.673232
73,2014-03-14,670.790000,681.840000,635.590000,661.580000,729.930000,611.650000,False,False,,HOLD,,,-109.788539,630.650000,69868.279270,-3395.759517,66472.519753
74,2014-03-15,658.690000,705.110000,629.990000,684.600000,717.830000,599.550000,False,False,,HOLD,,,-109.788539,630.650000,69868.279270,-5923.091689,63945.187581
75,2014-03-16,683.320000,699.380000,632.940000,655.100000,742.460000,624.180000,False,False,,HOLD,,,-109.788539,630.650000,69868.279270,-2684.329783,67183.949487
76,2014-03-17,646.560000,719.170000,642.340000,708.710000,705.700000,587.420000,True,False,REVERSE_TO_LONG,HOLD,,,-109.788539,630.650000,69868.279270,-8570.093369,61298.185901
77,2014-03-18,711.620000,733.140000,652.880000,664.470000,770.760000,652.480000,False,False,,LONG_ENTRY,711.620000,Reverse to Long,84.724386,711.620000,60840.281964,-3994.754815,56845.527149
78,2014-03-19,675.070000,683.770000,650.360000,660.050000,734.305000,615.835000,False,False,,HOLD,,,84.724386,711.620000,60840.281964,-4369.236603,56471.045362
79,2014-03-20,659.580000,675.440000,630.430000,647.670000,718.815000,600.345000,False,False,,HOLD,,,84.724386,711.620000,60840.281964,-5418.124506,55422.157459
80,2014-03-21,655.170000,674.830000,621.720000,635.530000,714.405000,595.935000,False,False,,HOLD,,,84.724386,711.620000,60840.281964,-6446.678555,54393.603409
81,2014-03-22,639.090000,683.920000,622.060000,656.770000,698.325000,579.855000,False,False,,HOLD,,,84.724386,711.620000,60840.281964,-4647.132590,56193.149374
82,2014-03-23,659.760000,676.310000,650.860000,667.360000,718.995000,600.525000,False,False,,HOLD,,,84.724386,711.620000,60840.281964,-3749.901339,57090.380626
83,2014-03-24,671.890000,680.140000,636.560000,643.380000,731.125000,612.655000,False,False,,HOLD,,,84.724386,711.620000,60840.281964,-5781.592123,55058.689842
84,2014-03-25,651.550000,710.200000,638.340000,698.200000,710.785000,592.315000,False,False,,HOLD,,,84.724386,711.620000,60840.281964,-1137.001264,59703.280700
85,2014-03-26,684.710000,713.250000,629.170000,649.850000,743.945000,625.475000,False,False,,HOLD,,,84.724386,711.620000,60840.281964,-5233.425343,55606.856621
86,2014-03-27,637.850000,651.710000,601.020000,613.390000,697.085000,578.615000,False,False,,HOLD,,,84.724386,711.620000,60840.281964,-8322.476469,52517.805496
87,2014-03-28,621.620000,642.820000,603.820000,636.430000,687.680000,555.560000,False,False,,HOLD,,,84.724386,711.620000,60840.281964,-6370.426608,54469.855357
88,2014-03-29,636.670000,659.840000,620.700000,639.710000,702.730000,570.610000,False,False,,HOLD,,,84.724386,711.620000,60840.281964,-6092.530621,54747.751344
89,2014-03-30,628.360000,640.970000,619.930000,634.660000,694.420000,562.300000,False,False,,HOLD,,,84.724386,711.620000,60840.281964,-6520.388772,54319.893193
90,2014-03-31,638.810000,652.160000,598.540000,615.760000,704.870000,572.750000,False,False,,HOLD,,,84.724386,711.620000,60840.281964,-8121.679673,52718.602291
91,2014-04-01,611.460000,647.590000,606.590000,640.470000,678.760000,544.160000,False,False,,HOLD,,,84.724386,711.620000,60840.281964,-6028.140087,54812.141877
92,2014-04-02,640.960000,655.510000,631.800000,645.500000,708.260000,573.660000,False,False,,HOLD,,,84.724386,711.620000,60840.281964,-5601.976424,55238.305541
93,2014-04-03,644.600000,653.540000,620.080000,626.230000,711.900000,577.300000,False,False,,HOLD,,,84.724386,711.620000,60840.281964,-7234.615348,53605.666616
94,2014-04-04,618.990000,627.280000,612.100000,620.100000,686.290000,551.690000,False,False,,HOLD,,,84.724386,711.620000,60840.281964,-7753.975836,53086.306128
95,2014-04-05,631.300000,641.780000,586.600000,604.560000,698.600000,564.000000,False,False,,STOP_LOSS,595.213890,Stop loss triggered,0.000000,0.000000,50927.416580,0.000000,50927.416580
96,2014-04-06,607.640000,665.480000,595.000000,651.180000,680.910000,534.370000,False,False,,HOLD,,,0.000000,0.000000,50927.416580,0.000000,50927.416580
97,2014-04-07,640.730000,644.420000,613.450000,621.130000,714.000000,567.460000,False,False,,HOLD,,,0.000000,0.000000,50927.416580,0.000000,50927.416580
98,2014-04-08,615.930000,665.490000,605.530000,650.760000,679.255000,552.605000,False,False,,HOLD,,,0.000000,0.000000,50927.416580,0.000000,50927.416580
99,2014-04-09,645.050000,662.370000,581.450000,603.580000,708.375000,581.725000,False,True,SHORT,HOLD,,,0.000000,0.000000,50927.416580,0.000000,50927.416580
100,2014-04-10,607.720000,643.310000,597.160000,622.280000,673.620000,541.820000,False,False,,SHORT_ENTRY,607.720000,Short Entry,-82.962783,607.720000,50876.998438,-1207.938119,49669.060319
101,2014-04-11,629.330000,652.960000,623.440000,646.830000,695.230000,563.430000,False,False,,HOLD,,,-82.962783,607.720000,50876.998438,-3244.674439,47632.323999
102,2014-04-12,637.810000,647.990000,620.660000,631.520000,703.710000,571.910000,False,False,,HOLD,,,-82.962783,607.720000,50876.998438,-1974.514233,48902.484205
103,2014-04-13,643.260000,687.580000,638.560000,682.500000,709.160000,577.360000,False,False,,HOLD,,,-82.962783,607.720000,50876.998438,-6203.956904,44673.041534
104,2014-04-14,680.390000,699.520000,642.560000,652.680000,746.290000,614.490000,False,False,,HOLD,,,-82.962783,607.720000,50876.998438,-3730.006718,47146.991719
105,2014-04-15,650.790000,663.870000,619.320000,638.160000,716.690000,584.890000,False,False,,HOLD,,,-82.962783,607.720000,50876.998438,-2525.387111,48351.611327
106,2014-04-16,629.960000,645.180000,610.660000,620.660000,688.995000,570.925000,False,False,,HOLD,,,-82.962783,607.720000,50876.998438,-1073.538411,49803.460027
107,2014-04-17,619.690000,688.530000,611.020000,669.240000,678.725000,560.655000,True,False,REVERSE_TO_LONG,HOLD,,,-82.962783,607.720000,50876.998438,-5103.870403,45773.128035
108,2014-04-18,675.800000,697.180000,605.740000,632.140000,734.835000,616.765000,False,True,REVERSE_TO_SHORT,LONG_ENTRY,675.800000,Reverse to Long,66.175048,675.800000,45128.104833,-2889.202611,42238.902222
109,2014-04-19,641.210000,659.610000,598.910000,618.540000,700.245000,582.175000,False,False,,SHORT_ENTRY,641.210000,Reverse to Short,-66.076186,641.210000,42754.309097,1497.947130,44252.256227
110,2014-04-20,609.830000,650.120000,588.700000,631.660000,668.865000,550.795000,False,False,,HOLD,,,-66.076186,641.210000,42754.309097,631.027573,43385.336670
111,2014-04-21,620.300000,697.440000,606.770000,684.740000,679.335000,561.265000,True,False,REVERSE_TO_LONG,HOLD,,,-66.076186,641.210000,42754.309097,-2876.296363,39878.012733
112,2014-04-22,676.830000,684.900000,613.320000,617.310000,735.865000,617.795000,False,True,REVERSE_TO_SHORT,LONG_ENTRY,676.830000,Reverse to Long,59.028698,676.830000,40316.000624,-3513.388089,36802.612535
113,2014-04-23,614.770000,620.550000,592.310000,602.780000,673.805000,555.735000,False,False,,SHORT_ENTRY,614.770000,Reverse to Short,-58.965510,614.770000,36580.140344,706.996466,37287.136810
114,2014-04-24,608.650000,689.850000,587.890000,674.730000,667.685000,549.615000,True,False,REVERSE_TO_LONG,HOLD,,,-58.965510,614.770000,36580.140344,-3535.571988,33044.568356
115,2014-04-25,668.110000,686.100000,567.190000,581.230000,727.145000,609.075000,False,True,REVERSE_TO_SHORT,LONG_ENTRY,668.110000,Reverse to Long,49.485219,668.110000,33362.463017,-4299.275784,29063.187232
116,2014-04-26,570.920000,611.260000,566.200000,604.950000,637.085000,504.755000,False,False,,SHORT_ENTRY,570.920000,Reverse to Short,-49.463139,570.920000,28496.503033,-1683.230607,26813.272426
117,2014-04-27,593.450000,631.870000,574.550000,618.950000,660.110000,526.790000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-2375.714548,26120.788485
118,2014-04-28,612.710000,662.640000,586.510000,640.330000,679.370000,546.050000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-3433.236452,25063.266582
119,2014-04-29,648.050000,651.550000,618.330000,627.040000,714.710000,581.390000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-2775.871340,25720.631694
120,2014-04-30,634.480000,677.000000,615.390000,664.820000,701.140000,567.820000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-4644.588717,23851.914317
121,2014-05-01,676.760000,685.200000,613.950000,617.910000,743.420000,610.100000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-2324.272884,26172.230150
122,2014-05-02,626.110000,644.920000,613.680000,628.280000,692.770000,559.450000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-2837.205631,25659.297402
123,2014-05-03,629.020000,669.230000,605.120000,651.810000,695.680000,562.360000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-4001.073283,24495.429750
124,2014-05-04,658.780000,672.760000,609.610000,628.800000,725.440000,592.120000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-2862.926464,25633.576570
125,2014-05-05,621.820000,649.230000,613.750000,640.950000,687.440000,556.200000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-3463.903598,25032.599436
126,2014-05-06,636.630000,686.730000,616.610000,670.130000,702.250000,571.010000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-4907.237983,23589.265051
127,2014-05-07,670.030000,677.750000,615.410000,620.400000,735.650000,604.410000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-2447.436099,26049.066934
128,2014-05-08,625.380000,660.270000,610.870000,646.940000,691.000000,559.760000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-3760.187798,24736.315235
129,2014-05-09,652.750000,656.920000,626.650000,631.970000,718.370000,587.130000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-3019.724613,25476.778420
130,2014-05-10,643.480000,650.890000,604.640000,612.140000,709.100000,577.860000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-2038.870574,26457.632459
131,2014-05-11,600.530000,615.220000,590.770000,606.430000,666.150000,534.910000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-1756.436053,26740.066981
132,2014-05-12,602.790000,623.950000,571.790000,583.070000,664.615000,540.965000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-600.977134,27895.525899
133,2014-05-13,576.550000,628.030000,550.290000,611.220000,638.375000,514.725000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-1993.364487,26503.138547
134,2014-05-14,599.800000,617.190000,575.870000,597.750000,669.580000,530.020000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-1327.096009,27169.407024
135,2014-05-15,608.530000,617.870000,601.840000,611.480000,676.750000,540.310000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-2006.224903,26490.278131
136,2014-05-16,618.470000,651.010000,602.770000,632.060000,686.690000,550.250000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-3024.176295,25472.326738
137,2014-05-17,631.720000,647.530000,611.670000,622.030000,699.940000,563.500000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-2528.061015,25968.442018
138,2014-05-18,612.840000,628.330000,593.040000,605.740000,681.060000,544.620000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-1722.306487,26774.196547
139,2014-05-19,609.760000,634.230000,604.570000,622.460000,677.980000,541.540000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-2549.330165,25947.172869
140,2014-05-20,612.340000,665.590000,590.360000,642.310000,680.560000,544.120000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-3531.173466,24965.329567
141,2014-05-21,643.330000,648.660000,608.000000,613.000000,711.550000,575.110000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-2081.408873,26415.094160
142,2014-05-22,624.240000,627.650000,616.730000,621.240000,692.460000,556.020000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-2488.985136,26007.517898
143,2014-05-23,611.010000,626.100000,586.260000,606.340000,679.230000,542.790000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-1751.984370,26744.518663
144,2014-05-24,598.260000,619.360000,579.530000,587.400000,666.480000,530.040000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-815.152525,27681.350509
145,2014-05-25,582.510000,590.280000,567.130000,574.450000,650.730000,514.290000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-174.604879,28321.898154
146,2014-05-26,570.150000,607.410000,553.570000,592.180000,638.370000,501.930000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-1051.586327,27444.916706
147,2014-05-27,601.410000,623.630000,587.180000,615.630000,665.140000,537.680000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-2211.496928,26285.006106
148,2014-05-28,613.980000,635.830000,581.000000,600.830000,671.630000,556.330000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-1479.442476,27017.060557
149,2014-05-29,605.280000,645.280000,580.720000,626.440000,662.930000,547.630000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-2746.193456,25750.309577
150,2014-05-30,628.880000,632.770000,599.330000,604.960000,686.530000,571.230000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-1683.725239,26812.777795
151,2014-05-31,617.020000,637.340000,552.730000,575.130000,674.670000,559.370000,False,True,,HOLD,,,-49.463139,570.920000,28496.503033,-208.239814,28288.263220
152,2014-06-01,575.120000,605.570000,562.990000,593.200000,632.770000,517.470000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-1102.038729,27394.464305
153,2014-06-02,597.850000,614.070000,556.090000,578.780000,655.500000,540.200000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-388.780270,28107.722764
154,2014-06-03,582.290000,589.430000,557.020000,560.850000,638.720000,525.860000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,498.093806,28994.596839
155,2014-06-04,569.710000,621.790000,553.160000,612.650000,626.140000,513.280000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-2064.096775,26432.406259
156,2014-06-05,603.220000,624.820000,538.540000,557.630000,659.650000,546.790000,False,True,,HOLD,,,-49.463139,570.920000,28496.503033,657.365112,29153.868146
157,2014-06-06,557.170000,594.730000,545.770000,589.860000,620.695000,493.645000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-936.831846,27559.671188
158,2014-06-07,601.280000,619.950000,580.620000,597.740000,664.805000,537.755000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-1326.601378,27169.901656
159,2014-06-08,597.130000,626.410000,582.730000,609.510000,660.655000,533.605000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-1908.782520,26587.720514
160,2014-06-09,612.050000,629.630000,563.930000,580.800000,675.575000,548.525000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-488.695810,28007.807224
161,2014-06-10,578.450000,587.970000,572.550000,582.160000,633.510000,523.390000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-555.965678,27940.537355
162,2014-06-11,570.660000,603.550000,552.340000,580.750000,624.030000,517.290000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-486.222653,28010.280381
163,2014-06-12,592.150000,595.750000,571.740000,577.270000,645.520000,538.780000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,-314.090930,28182.412103
164,2014-06-13,580.120000,584.680000,562.460000,570.850000,633.490000,526.750000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,3.462420,28499.965453
165,2014-06-14,572.570000,575.620000,548.130000,551.810000,625.940000,519.200000,False,False,,HOLD,,,-49.463139,570.920000,28496.503033,945.240579,29441.743613
166,2014-06-15,545.900000,610.570000,537.840000,603.620000,599.270000,492.530000,True,False,REVERSE_TO_LONG,HOLD,,,-49.463139,570.920000,28496.503033,-1617.444633,26879.058400
167,2014-06-16,612.330000,617.580000,561.140000,568.270000,666.050000,558.610000,False,False,,LONG_ENTRY,612.330000,Reverse to Long,42.711883,612.330000,26391.792932,-1881.885559,24509.907373
168,2014-06-17,575.740000,624.300000,569.180000,614.440000,629.460000,522.020000,False,False,,HOLD,,,42.711883,612.330000,26391.792932,90.122073,26481.915005
